Source,Address,Request Details,Opened,Closed,Status,Supervisor District,Neighborhood,Latitude,Longitude,Media URL
Mobile/Open311,"33 CYRIL MAGNIN ST, SAN FRANCISCO, CA, 94102",Damaged_vandalism,05/21/2018 01:48:36 PM,05/29/2018 11:36:13 AM,Closed,6,Downtown / Union Square,37.78412,-122.408408333333,http://mobile311.sfgov.org/reports/9030039/photos
Phone,"1455 12TH AVE, SAN FRANCISCO, CA, 94122",Blocking_street_lights,05/21/2018 01:50:00 PM,05/31/2018 01:33:37 PM,Closed,7,Inner Sunset,37.76099395752,-122.469459533691,
Phone,"1456 12TH AVE, SAN FRANCISCO, CA, 94122",Pruning_request,05/21/2018 01:55:00 PM,05/24/2018 01:37:32 PM,Closed,7,Inner Sunset,37.761005401611,-122.469161987305,
Phone,"300 BEALE ST, SAN FRANCISCO, CA, 94105",Other_enter_additional_details_below,05/21/2018 01:57:00 PM,05/24/2018 12:52:05 PM,Closed,6,Rincon Hill,37.788139343262,-122.392578125,
Mobile/Open311,"56 DAWNVIEW WAY, SAN FRANCISCO, CA, 94131",Pruning_request,05/21/2018 02:03:00 PM,05/24/2018 12:52:00 PM,Closed,8,Midtown Terrace,37.74787812635,-122.446356063874,
Mobile/Open311,"2615 ALEMANY BLVD, SAN FRANCISCO, CA, 94112",Other,05/21/2018 02:05:00 PM,05/23/2018 10:31:00 AM,Closed,11,Outer Mission,37.714555098528,-122.447481127215,
Web,"54 RINGOLD ST, SAN FRANCISCO, CA, 94103",Damaged_vandalism,05/21/2018 02:10:04 PM,05/24/2018 01:56:24 PM,Closed,6,South of Market,37.7740724,-122.4106455,http://mobile311.sfgov.org/reports/9030208/photos
Phone,Intersection of GEARY BLVD and 40TH AVE,Weeding,05/21/2018 02:29:00 PM,06/14/2018 09:47:00 AM,Closed,1,Outer Richmond,37.779350280762,-122.500801086426,
Phone,"37 CRESTMONT DR, SAN FRANCISCO, CA, 94131",Other,05/21/2018 03:08:00 PM,06/11/2018 04:01:00 AM,Closed,7,Forest Knolls,37.755428314209,-122.457893371582,
Phone,"303 CRESTMONT DR, SAN FRANCISCO, CA, 94131",Weeding,05/21/2018 03:14:00 PM,06/04/2018 06:52:00 PM,Closed,7,Forest Knolls,37.757251739502,-122.460250854492,
Phone,"72 MAJESTIC AVE, SAN FRANCISCO, CA, 94112",Near_communication_line,05/21/2018 03:17:00 PM,05/24/2018 10:20:52 AM,Closed,11,Oceanview,37.717380523682,-122.451713562012,
Phone,"2451 25TH AVE, SAN FRANCISCO, CA, 94116",Near_communication_line,05/21/2018 03:30:00 PM,06/10/2018 12:51:09 PM,Closed,4,Parkside,37.741794586182,-122.482192993164,
Mobile/Open311,"426 HICKORY ST, SAN FRANCISCO, CA, 94102",Other,05/21/2018 03:48:00 PM,05/24/2018 01:13:39 PM,Closed,5,Hayes Valley,37.775067393703,-122.426474103818,
Phone,"736 47TH AVE, SAN FRANCISCO, CA, 94121",Blocking_sidewalk,05/21/2018 03:56:00 PM,05/24/2018 01:15:51 PM,Closed,1,Outer Richmond,37.774520874023,-122.5078125,
Web,"909 MONTGOMERY ST, SAN FRANCISCO, CA, 94133",Pruning_request,05/21/2018 04:18:38 PM,05/23/2018 08:16:37 AM,Closed,3,North Beach,37.7975865,-122.4037614,
Phone,"54 RICHLAND AVE, SAN FRANCISCO, CA, 94110",Near_communication_line,05/21/2018 04:58:00 PM,05/24/2018 08:08:36 AM,Closed,8,St. Mary's Park,37.73592376709,-122.425727844238,
Mobile/Open311,"207 EUREKA ST, SAN FRANCISCO, CA, 94114",Damaged_vandalism,05/21/2018 05:25:58 PM,05/24/2018 12:05:09 PM,Closed,8,Eureka Valley,37.758893,-122.438068,http://mobile311.sfgov.org/reports/9031405/photos
Web,"139 ALBION ST, SAN FRANCISCO, CA, 94110",Pruning_request,05/21/2018 05:32:00 PM,05/31/2018 11:56:12 AM,Closed,8,Mission Dolores,37.7642556,-122.4226073,http://mobile311.sfgov.org/reports/9031428/photos
Phone,Intersection of COLUMBUS AVE and GRANT AVE,Fallen_tree,05/21/2018 09:22:00 PM,05/21/2018 09:39:34 PM,Closed,3,North Beach,37.798152923584,-122.407081604004,
Phone,Intersection of 24TH ST and FLORIDA ST,Fallen_tree,05/21/2018 10:12:00 PM,,Open,9,Mission,37.752738952637,-122.410064697266,
Mobile/Open311,"424 TOCOLOMA AVE, SAN FRANCISCO, CA, 94134",Other,05/21/2018 10:50:44 PM,05/24/2018 08:06:05 AM,Closed,10,Little Hollywood,37.710154778771,-122.398908005231,
Mobile/Open311,"1028 PINE ST, SAN FRANCISCO, CA, 94108",Damaged_vandalism,05/21/2018 11:46:59 PM,06/06/2018 12:00:00 AM,Closed,3,Nob Hill,37.790657,-122.412783,http://mobile311.sfgov.org/reports/9032295/photos
Web,"1265 STANYAN ST, SAN FRANCISCO, CA, 94117",Pruning_request,05/22/2018 08:02:00 AM,06/13/2018 07:06:54 AM,Closed,5,Parnassus Heights,37.7604063,-122.4519543,
Mobile/Open311,"115 PIERCE ST, SAN FRANCISCO, CA, 94117",Other,05/22/2018 08:41:00 AM,05/24/2018 03:30:54 PM,Closed,5,Lower Haight,37.771011666667,-122.433608333333,http://mobile311.sfgov.org/reports/9033094/photos
Phone,Intersection of GUERRERO ST and 14TH ST,Restake_tree,05/22/2018 08:55:00 AM,,Open,8,Mission Dolores,37.768005371094,-122.424407958984,
Mobile/Open311,"119 VALLEY ST, SAN FRANCISCO, CA, 94131",Pruning_request,05/22/2018 08:58:00 AM,05/24/2018 07:11:41 AM,Closed,8,Noe Valley,37.744554122945,-122.425434496368,http://mobile311.sfgov.org/reports/9033235/photos
Mobile/Open311,"2498 POWELL ST, SAN FRANCISCO, CA, 94133",Damaged_vandalism,05/22/2018 09:15:33 AM,06/22/2018 01:50:58 PM,Closed,3,Fisherman's Wharf,37.807705518825,-122.412027642245,http://mobile311.sfgov.org/reports/9033331/photos
Phone,"100 PIERCE ST, SAN FRANCISCO, CA, 94117",Damaged_vandalism,05/22/2018 10:12:00 AM,05/24/2018 03:29:46 PM,Closed,5,Lower Haight,37.770919799805,-122.43327331543,
Mobile/Open311,"305 LAGUNA ST, SAN FRANCISCO, CA, 94102",Damaged_vandalism,05/22/2018 10:37:33 AM,05/30/2018 12:33:21 PM,Closed,5,Lower Haight,37.773758,-122.425745,http://mobile311.sfgov.org/reports/9033772/photos
Mobile/Open311,"350 JONES ST, SAN FRANCISCO, CA, 94102",Damaged_vandalism,05/22/2018 11:44:08 AM,05/24/2018 11:47:01 AM,Closed,6,Tenderloin,37.784313333333,-122.412583333333,http://mobile311.sfgov.org/reports/9034222/photos
Mobile/Open311,"223 JONES ST, SAN FRANCISCO, CA, 94102",Damaged_vandalism,05/22/2018 11:46:59 AM,06/27/2018 11:15:32 AM,Closed,6,Tenderloin,37.783271666667,-122.412588333333,http://mobile311.sfgov.org/reports/9034248/photos
Mobile/Open311,"4011 3RD ST, SAN FRANCISCO, CA, 94124",Damaged_vandalism,05/22/2018 12:05:50 PM,06/04/2018 11:48:33 AM,Closed,10,Bayview,37.740879233842,-122.388430756198,http://mobile311.sfgov.org/reports/9034391/photos
Phone,"348 STONECREST DR, SAN FRANCISCO, CA, 94132",Hanging_limb,05/22/2018 12:09:00 PM,05/23/2018 12:19:00 AM,Closed,7,Stonestown,37.725254058838,-122.473419189453,
Mobile/Open311,"2262 CALIFORNIA ST, SAN FRANCISCO, CA, 94115",Damaged_vandalism,05/22/2018 01:00:12 PM,,Open,2,Pacific Heights,37.78924173679,-122.431821255127,http://mobile311.sfgov.org/reports/9034857/photos
Phone,"830 CHENERY ST, SAN FRANCISCO, CA, 94131",Pruning_request,05/22/2018 01:11:00 PM,05/24/2018 07:03:46 AM,Closed,8,Glen Park,37.734970092773,-122.436157226563,
Phone,"218 JOOST AVE, SAN FRANCISCO, CA, 94131",Dead_tree,05/22/2018 01:46:00 PM,05/23/2018 12:34:16 PM,Closed,8,Sunnyside,37.732475280762,-122.440216064453,
Phone,"1350 JONES ST, SAN FRANCISCO, CA, 94109",Damaged_vandalism,05/22/2018 01:55:00 PM,05/30/2018 02:40:55 PM,Closed,3,Nob Hill,37.793857574463,-122.414436340332,
Web,"178 NAPLES ST, SAN FRANCISCO, CA, 94112",Pruning_request,05/22/2018 01:58:00 PM,05/23/2018 12:46:00 AM,Closed,11,Excelsior,37.7327988,-122.4090857,http://mobile311.sfgov.org/reports/9035255/photos
Phone,"932 STANYAN ST, SAN FRANCISCO, CA, 94117",Pruning_request,05/22/2018 02:01:00 PM,05/23/2018 10:44:52 AM,Closed,5,Cole Valley,37.765930175781,-122.452659606934,
Mobile/Open311,"1290 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94115",Damaged_vandalism,05/22/2018 03:02:14 PM,05/24/2018 02:36:50 PM,Closed,5,Western Addition,37.779738057026,-122.431618191511,
Phone,"1202 STANYAN ST, SAN FRANCISCO, CA, 94117",Other_enter_additional_details_below,05/22/2018 03:20:00 PM,05/23/2018 10:55:21 AM,Closed,5,Ashbury Heights,37.762016296387,-122.451904296875,
Web,"1763 REVERE AVE, SAN FRANCISCO, CA, 94124",Damaged_vandalism,05/22/2018 03:43:48 PM,05/24/2018 01:24:08 PM,Closed,10,Silver Terrace,37.7331637,-122.3932544,
Phone,"1209 WALLER ST, SAN FRANCISCO, CA, 94117",Fallen_tree,05/22/2018 04:43:00 PM,06/19/2018 07:55:09 AM,Closed,5,Buena Vista,37.769336700439,-122.443710327148,
Phone,Intersection of WILDE AVE and GOETTINGEN ST,Vacant_lot_weeding,05/22/2018 05:32:00 PM,05/23/2018 12:00:00 AM,Closed,10,Visitacion Valley,37.716133117676,-122.402122497559,
Mobile/Open311,"1390 MISSION ST, SAN FRANCISCO, CA, 94103",Other,05/22/2018 06:18:00 PM,05/24/2018 02:02:17 PM,Closed,6,South of Market,37.775590592099,-122.415841324369,http://mobile311.sfgov.org/reports/9036730/photos
Phone,Intersection of CLAYTON ST and CORBETT AVE,Fallen_tree,05/22/2018 06:42:00 PM,05/22/2018 06:52:36 PM,Closed,8,Eureka Valley,37.758720397949,-122.446022033691,
Mobile/Open311,"377 TEHAMA ST, SAN FRANCISCO, CA, 94103",Damaged_vandalism,05/22/2018 09:13:00 PM,06/13/2018 07:23:51 AM,Closed,6,South of Market,37.7812812,-122.4039885,http://mobile311.sfgov.org/reports/9037209/photos
Phone,"285 SAINT CHARLES AVE, SAN FRANCISCO, CA, 94132",Vacant_lot_weeding,05/22/2018 09:37:00 PM,06/12/2018 12:57:00 PM,Closed,7,Merced Heights,37.708980560303,-122.469223022461,
Mobile/Open311,"284 ADDISON ST, SAN FRANCISCO, CA, 94131",Pruning_request,05/22/2018 11:23:00 PM,05/24/2018 12:00:00 AM,Closed,8,Fairmount,37.740128333333,-122.433905,http://mobile311.sfgov.org/reports/9037405/photos
Mobile/Open311,"542 MONTEREY BLVD, SAN FRANCISCO, CA, 94127",Other,05/23/2018 04:59:00 AM,05/30/2018 06:11:00 AM,Closed,7,Sunnyside,37.731603333333,-122.44757,http://mobile311.sfgov.org/reports/9037532/photos
Mobile/Open311,"488 MONTEREY BLVD, SAN FRANCISCO, CA, 94127",Other,05/23/2018 05:12:00 AM,05/30/2018 06:16:00 AM,Closed,7,Sunnyside,37.731605,-122.446328333333,http://mobile311.sfgov.org/reports/9037540/photos
Mobile/Open311,"1600 10TH AVE, SAN FRANCISCO, CA, 94122",Damaged_vandalism,05/23/2018 07:33:00 AM,05/23/2018 10:39:54 AM,Closed,7,Golden Gate Heights,37.758356,-122.466737,http://mobile311.sfgov.org/reports/9037774/photos
Mobile/Open311,"476 MONTEREY BLVD, SAN FRANCISCO, CA, 94127",Other,05/23/2018 07:59:00 AM,05/31/2018 06:20:00 AM,Closed,7,Sunnyside,37.731583333333,-122.445983333333,http://mobile311.sfgov.org/reports/9037879/photos
Mobile/Open311,"1493 POTRERO AVE, SAN FRANCISCO, CA, 94110",Other,05/23/2018 08:06:00 AM,05/24/2018 12:00:00 AM,Closed,10,Potrero Hill,37.74957672841,-122.404922145091,http://mobile311.sfgov.org/reports/9037905/photos
Phone,Intersection of LARKIN ST and CEDAR ST,Other,05/23/2018 08:35:00 AM,05/24/2018 12:00:00 AM,Closed,6,Lower Nob Hill,37.786567687988,-122.418182373047,
Phone,"209 PERSIA AVE, SAN FRANCISCO, CA, 94112",Hitting_window_or_building,05/23/2018 09:22:00 AM,05/24/2018 10:16:37 AM,Closed,11,Excelsior,37.722362518311,-122.43408203125,
Phone,"523 OCTAVIA ST, SAN FRANCISCO, CA, 94102",Hanging_limb,05/23/2018 09:47:00 AM,06/26/2018 12:58:00 PM,Closed,5,Hayes Valley,37.777008056641,-122.424865722656,
Phone,"645 PALMETTO AVE, SAN FRANCISCO, CA, 94132",Weeding,05/23/2018 09:50:00 AM,,Open,7,Merced Heights,37.710556030273,-122.469917297363,
Phone,"3718 MISSION ST, SAN FRANCISCO, CA, 94110",Other_enter_additional_details_below,05/23/2018 10:21:00 AM,05/29/2018 05:06:46 PM,Closed,8,Holly Park,37.737148284912,-122.424247741699,
Mobile/Open311,"223 14TH ST, SAN FRANCISCO, CA, 94103",Pruning_request,05/23/2018 10:33:00 AM,05/24/2018 06:57:18 AM,Closed,9,Mission,37.768313183738,-122.418343525669,http://mobile311.sfgov.org/reports/9038860/photos
Phone,"2324 19TH ST, SAN FRANCISCO, CA, 94107",Vacant_lot_weeding,05/23/2018 10:41:00 AM,05/31/2018 12:10:00 PM,Closed,10,Potrero Hill,37.760848999023,-122.405639648438,
Web,"848 DE HARO ST, SAN FRANCISCO, CA, 94107",Pruning_request,05/23/2018 11:17:34 AM,05/24/2018 03:02:19 PM,Closed,10,Potrero Hill,37.7590703,-122.4013086,
Phone,"719 PERU AVE, SAN FRANCISCO, CA, 94112",Other,05/23/2018 11:24:00 AM,06/06/2018 04:17:00 AM,Closed,9,Excelsior,37.7258644104,-122.423866271973,
Web,Intersection of SCOTT ST and WASHINGTON ST,Damaged_vandalism,05/23/2018 11:26:43 AM,05/24/2018 08:47:50 AM,Closed,2,Pacific Heights,37.7909567,-122.4393486,
Phone,Intersection of PRAGUE ST and CURTIS ST,Weeding,05/23/2018 12:29:00 PM,06/01/2018 11:45:00 PM,Closed,11,Crocker Amazon,37.710113525391,-122.437568664551,
Phone,"1340 FUNSTON AVE, SAN FRANCISCO, CA, 94122",Blocking_sidewalk,05/23/2018 12:35:00 PM,05/24/2018 10:45:38 AM,Closed,5,Inner Sunset,37.76309967041,-122.47038269043,
Phone,"125 SAN RAFAEL WAY, SAN FRANCISCO, CA, 94127",Dead_tree,05/23/2018 12:38:00 PM,05/30/2018 03:05:54 PM,Closed,7,Balboa Terrace,37.732757568359,-122.470329284668,
Phone,"155 HAIGHT ST, SAN FRANCISCO, CA, 94102",Empty_tree_basin,05/23/2018 01:30:00 PM,05/30/2018 01:07:38 PM,Closed,5,Mint Hill,37.772701263428,-122.424774169922,
Mobile/Open311,Intersection of 3RD ST and QUESADA AVE,Other,05/23/2018 02:10:00 PM,,Open,10,Silver Terrace,37.7332294,-122.3913325,http://mobile311.sfgov.org/reports/9040260/photos
Phone,"2144 CHESTNUT ST, SAN FRANCISCO, CA, 94123",Pruning_request,05/23/2018 02:39:00 PM,05/24/2018 09:11:57 AM,Closed,2,Marina,37.800647735596,-122.438667297363,
Phone,"1001 EDDY ST, SAN FRANCISCO, CA, 94109",Fallen_tree,05/23/2018 02:47:00 PM,05/23/2018 05:12:04 PM,Closed,5,Cathedral Hill,37.782409667969,-122.424194335938,
Phone,"11 DELLBROOK AVE, SAN FRANCISCO, CA, 94131",Hitting_window_or_building,05/23/2018 02:59:00 PM,05/24/2018 01:37:10 PM,Closed,7,Midtown Terrace,37.750804901123,-122.454010009766,
Mobile/Open311,"1644 WALLER ST, SAN FRANCISCO, CA, 94117",Other,05/23/2018 03:14:00 PM,06/15/2018 01:34:19 PM,Closed,5,Haight Ashbury,37.768584586585,-122.451369644895,http://mobile311.sfgov.org/reports/9040826/photos
Phone,Intersection of PINE ST and PIERCE ST,Dead_tree,05/23/2018 03:20:00 PM,05/24/2018 01:07:08 PM,Closed,5,Lower Pacific Heights,37.787532806396,-122.436935424805,
Phone,Intersection of GUERRERO ST and 26TH ST,Fallen_tree,05/23/2018 03:45:00 PM,05/23/2018 05:28:20 PM,Closed,8,Mission,37.74877166748,-122.422569274902,
Phone,"2597 PINE ST, SAN FRANCISCO, CA, 94115",Dead_tree,05/23/2018 04:17:00 PM,05/24/2018 12:59:13 PM,Closed,5,Lower Pacific Heights,37.787231445313,-122.438316345215,
Phone,"2521 PINE ST, SAN FRANCISCO, CA, 94115",Dead_tree,05/23/2018 04:20:00 PM,05/24/2018 01:01:21 PM,Closed,5,Lower Pacific Heights,37.787231445313,-122.438064575195,
Phone,Intersection of PINE ST and STEINER ST,Dead_tree,05/23/2018 04:22:00 PM,05/24/2018 09:12:39 AM,Closed,2,Lower Pacific Heights,37.787742614746,-122.43529510498,
Phone,"1360 GUERRERO ST, SAN FRANCISCO, CA, 94110",Fallen_tree,05/23/2018 04:22:00 PM,05/23/2018 05:04:00 PM,Closed,8,Dolores Heights,37.749382019043,-122.422828674316,
Phone,Intersection of LONG BRIDGE ST and MISSION BAY BLVD NORTH,Fallen_tree,05/23/2018 04:23:00 PM,,Open,6,Mission Bay,37.770824432373,-122.394271850586,
Phone,Intersection of STEINER ST and CALIFORNIA ST,Dead_tree,05/23/2018 04:24:00 PM,05/30/2018 12:50:02 PM,Closed,2,Pacific Heights,37.788696289063,-122.435485839844,
Web,Intersection of LEAVENWORTH ST and GOLDEN GATE AVE,Other,05/23/2018 04:24:50 PM,06/06/2018 04:13:00 AM,Closed,6,Tenderloin,37.7818133,-122.4138868,http://mobile311.sfgov.org/reports/9041326/photos
Web,"583 SHOTWELL ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,05/23/2018 04:36:48 PM,06/28/2018 12:03:06 PM,Closed,9,Mission,37.7591112,-122.4156266,http://mobile311.sfgov.org/reports/9041402/photos
Phone,Intersection of GUERRERO ST and 25TH ST,Fallen_tree,05/23/2018 04:39:00 PM,05/23/2018 05:11:00 PM,Closed,8,Dolores Heights,37.750373840332,-122.422729492188,
Mobile/Open311,"4298 MISSION ST, SAN FRANCISCO, CA, 94112",Damaged_vandalism,05/23/2018 05:56:08 PM,05/24/2018 02:35:35 PM,Closed,11,Mission Terrace,37.729009411175,-122.431289275066,http://mobile311.sfgov.org/reports/9041876/photos
Mobile/Open311,"2786 MISSION ST, SAN FRANCISCO, CA, 94110",Other,05/23/2018 06:12:00 PM,05/24/2018 03:52:03 PM,Closed,9,Mission,37.752501843532,-122.418576590831,http://mobile311.sfgov.org/reports/9041960/photos
Mobile/Open311,Intersection of 24TH ST and OSAGE ALY,Other,05/23/2018 06:17:50 PM,05/24/2018 03:51:35 PM,Closed,9,Mission,37.752189659549,-122.418979006002,http://mobile311.sfgov.org/reports/9041982/photos
Mobile/Open311,"3500 19TH ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,05/23/2018 09:41:46 PM,05/31/2018 12:24:58 PM,Closed,8,Mission Dolores,37.760063,-122.421685,http://mobile311.sfgov.org/reports/9042597/photos
Mobile/Open311,"215 EUREKA ST, SAN FRANCISCO, CA, 94114",Damaged_vandalism,05/24/2018 12:28:00 AM,05/24/2018 11:48:16 AM,Closed,8,Eureka Valley,37.758719750867,-122.437980569781,http://mobile311.sfgov.org/reports/9042792/photos
Mobile/Open311,"1125 20TH ST, SAN FRANCISCO, CA, 94107",Pruning_request,05/24/2018 07:58:00 AM,06/28/2018 12:50:59 PM,Closed,10,Potrero Hill,37.760236603065,-122.392754843563,http://mobile311.sfgov.org/reports/9043262/photos
Mobile/Open311,"2495 15TH ST, SAN FRANCISCO, CA, 94114",Other,05/24/2018 08:52:00 AM,05/24/2018 11:26:00 AM,Closed,8,Corona Heights,37.765896666667,-122.438575,http://mobile311.sfgov.org/reports/9043494/photos
Mobile/Open311,"1029 MARKET ST, SAN FRANCISCO, CA, 94103",Damaged_vandalism,05/24/2018 09:02:30 AM,05/24/2018 11:45:55 AM,Closed,6,South of Market,37.781586666667,-122.410896666667,http://mobile311.sfgov.org/reports/9043580/photos
Mobile/Open311,"1011 MARKET ST, SAN FRANCISCO, CA, 94103",Damaged_vandalism,05/24/2018 09:06:23 AM,06/27/2018 11:27:41 AM,Closed,6,South of Market,37.781853333333,-122.410446666667,http://mobile311.sfgov.org/reports/9043594/photos
Mobile/Open311,"333 OFARRELL ST, SAN FRANCISCO, CA, 94102",Damaged_vandalism,05/24/2018 09:15:09 AM,06/27/2018 11:36:24 AM,Closed,6,Tenderloin,37.7854,-122.410675,http://mobile311.sfgov.org/reports/9043649/photos
Phone,Intersection of PAYSON ST and SAINT CHARLES AVE,Lawn_mowing,05/24/2018 09:40:00 AM,06/25/2018 02:14:00 PM,Closed,7,Merced Heights,37.712188720703,-122.469299316406,
Web,"1526 MCKINNON AVE, SAN FRANCISCO, CA, 94124",Property_damage,05/24/2018 09:57:57 AM,05/24/2018 01:47:22 PM,Closed,10,Bayview,37.7352585,-122.3877665,http://mobile311.sfgov.org/reports/9043932/photos
Phone,"1310 KEITH ST, SAN FRANCISCO, CA, 94124",Fallen_tree,05/24/2018 10:06:00 AM,05/24/2018 12:45:00 PM,Closed,10,Bayview,37.732883453369,-122.38639831543,
Phone,"2325 WASHINGTON ST, SAN FRANCISCO, CA, 94115",Pruning_request,05/24/2018 10:54:00 AM,05/30/2018 12:29:05 PM,Closed,2,Pacific Heights,37.791820526123,-122.431594848633,
Phone,"1057 COLE ST, SAN FRANCISCO, CA, 94117",About_to_fall,05/24/2018 11:19:00 AM,05/25/2018 06:57:00 AM,Closed,5,Ashbury Heights,37.764125823975,-122.449760437012,
Phone,"1524 WILLARD ST, SAN FRANCISCO, CA, 94117",Dead_tree,05/24/2018 11:48:00 AM,06/08/2018 04:18:29 PM,Closed,5,Parnassus Heights,37.762351989746,-122.453758239746,
Phone,"160 27TH AVE, SAN FRANCISCO, CA, 94121",Near_communication_line,05/24/2018 12:26:00 PM,06/13/2018 07:22:43 AM,Closed,2,Seacliff,37.786426544189,-122.487182617188,
Phone,Intersection of 22ND ST and DOLORES ST,Fallen_tree,05/24/2018 12:52:00 PM,05/26/2018 07:10:00 AM,Closed,8,Dolores Heights,37.755027770996,-122.42546081543,
Mobile/Open311,"149 TURK ST, SAN FRANCISCO, CA, 94102",Damaged_vandalism,05/24/2018 01:48:25 PM,06/27/2018 11:39:54 AM,Closed,6,Tenderloin,37.783111666667,-122.411491666667,http://mobile311.sfgov.org/reports/9045456/photos
Phone,"2279 CLAY ST, SAN FRANCISCO, CA, 94115",Pruning_request,05/24/2018 01:55:00 PM,05/30/2018 12:39:09 PM,Closed,2,Pacific Heights,37.791133880615,-122.430541992188,
Phone,"2870 SACRAMENTO ST, SAN FRANCISCO, CA, 94115",Other_enter_additional_details_below,05/24/2018 02:14:00 PM,05/25/2018 01:28:31 PM,Closed,2,Pacific Heights,37.789173126221,-122.440101623535,
Phone,Intersection of 48TH AVE and CABRILLO ST,Damaged_vandalism,05/24/2018 03:41:00 PM,06/07/2018 02:16:54 PM,Closed,1,Outer Richmond,37.773307800293,-122.50895690918,
Mobile/Open311,"88 LYELL ST, SAN FRANCISCO, CA, 94112",Damaged_vandalism,05/24/2018 04:15:34 PM,06/29/2018 02:18:01 PM,Closed,8,Mission Terrace,37.731275428122,-122.431556638444,http://mobile311.sfgov.org/reports/9046442/photos
Phone,Intersection of MONTEREY BLVD and VALDEZ AVE,Weeding,05/24/2018 04:26:00 PM,05/31/2018 06:26:00 AM,Closed,7,Westwood Park,37.731349945068,-122.455764770508,
Phone,"1218 GREEN ST, SAN FRANCISCO, CA, 94109",Other,05/24/2018 04:38:00 PM,05/25/2018 08:27:28 AM,Closed,3,Russian Hill,37.798328399658,-122.419242858887,
Phone,"4341 26TH ST, SAN FRANCISCO, CA, 94131",Lifted_sidewalk_tree_roots,05/24/2018 05:17:00 PM,,Open,8,Noe Valley,37.747776031494,-122.437088012695,
Web,"283 BARTLETT ST, SAN FRANCISCO, CA, 94110",Other,05/24/2018 05:47:35 PM,05/30/2018 01:35:39 PM,Closed,9,Mission,37.752512,-122.4196056,
Mobile/Open311,"728 DIVISADERO ST, SAN FRANCISCO, CA, 94117",Other,05/24/2018 06:01:00 PM,05/31/2018 10:02:57 AM,Closed,5,Alamo Square,37.776242997533,-122.437903164069,http://mobile311.sfgov.org/reports/9046963/photos
Mobile/Open311,"853 SCOTT ST, SAN FRANCISCO, CA, 94117",Other,05/24/2018 06:09:00 PM,05/31/2018 10:10:48 AM,Closed,5,Alamo Square,37.777553591912,-122.436691224689,http://mobile311.sfgov.org/reports/9046996/photos
Mobile/Open311,"2913 23RD ST, SAN FRANCISCO, CA, 94110",Pruning_request,05/24/2018 08:37:00 PM,05/30/2018 10:56:53 AM,Closed,9,Mission,37.754271263292,-122.410653680677,http://mobile311.sfgov.org/reports/9047428/photos
Mobile/Open311,"810 CLIPPER ST, SAN FRANCISCO, CA, 94114",Pruning_request,05/25/2018 05:32:00 AM,05/25/2018 09:04:37 AM,Closed,8,Upper Market,37.748255,-122.442671666667,http://mobile311.sfgov.org/reports/9047834/photos
Mobile/Open311,"1238 VERMONT ST, SAN FRANCISCO, CA, 94110",Pruning_request,05/25/2018 06:58:00 AM,06/01/2018 12:48:53 PM,Closed,10,Potrero Hill,37.753938,-122.403566,http://mobile311.sfgov.org/reports/9047963/photos
